Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID123,totcst,0,Cvine,1.0,0.94,0.06000000000000005,0.06,0.02,0.039999999999999994,0.06,0.021276595744680854,0.0,0.0037896456351721023,0.30434456491768125,0.3801869652065941,0.02000000000000006
small,ID123,totcst,1,Cvine,1.0,0.98,0.020000000000000018,0.08,0.0,0.08,0.08,0.0,0.0,0.0034431026249835293,0.28853242210255003,0.3241509448631647,-0.059999999999999984
small,ID123,totcst,2,Cvine,1.0,1.0,0.0,0.02,0.1,-0.08,0.02,0.1,0.0,0.0012007917476061496,0.2780514562287532,0.3202107048137124,0.08
small,ID123,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.02,0.12,-0.09999999999999999,0.02,0.125,0.0,0.0038349310115710117,0.3773710466623577,0.23823043560998386,0.14
small,ID123,totcst,4,Cvine,1.0,0.98,0.020000000000000018,0.06,0.08,-0.020000000000000004,0.06,0.0816326530612245,0.0,0.0023202754406227975,0.32281622115712233,0.2853192825533457,0.04000000000000002
small,ID123,totcst,5,Cvine,1.0,0.98,0.020000000000000018,0.1,0.08,0.020000000000000004,0.1,0.0816326530612245,0.0,0.0028279342172577793,0.23469998279820417,0.3141653913705326,1.3877787807814457e-17
small,ID123,totcst,6,Cvine,1.0,1.0,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.0034022322213903495,0.2565531860638491,0.3034618959665936,0.0
small,ID123,totcst,7,Cvine,1.0,1.0,0.0,0.02,0.04,-0.02,0.02,0.04,0.0,0.002523149288423404,0.33919666222368017,0.34691602460389154,0.02
small,ID123,totcst,8,Cvine,1.0,0.96,0.040000000000000036,0.08,0.02,0.06,0.08,0.020833333333333336,0.0,0.0037516033247105857,0.31017506728076893,0.29540762047349356,-0.019999999999999962
small,ID123,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.1,0.08,0.020000000000000004,0.1,0.0816326530612245,0.0,0.004543817784054013,0.2984895702993495,0.3083264209171762,1.3877787807814457e-17
small,ID31,totcst,0,Cvine,1.0,0.82,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.007810366359654094,7.902777079429678,7.858841414681572,0.18000000000000005
small,ID31,totcst,1,Cvine,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0076591183913709195,7.272618498970855,7.8748053743211255,0.16000000000000003
small,ID31,totcst,2,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.003018935389228941,7.52831050007854,7.455332319262673,0.040000000000000036
small,ID31,totcst,3,Cvine,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.007132111890015278,7.943608696095868,7.908583576331506,0.19999999999999996
small,ID31,totcst,4,Cvine,1.0,0.82,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010179443050422864,8.266004799113716,7.952424864907211,0.18000000000000005
small,ID31,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0059467098016199845,7.964085846224585,7.6804236870831435,0.07999999999999996
small,ID31,totcst,6,Cvine,1.0,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01773607502481054,7.852935302202173,7.575239927045744,0.38
small,ID31,totcst,7,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009530495342998893,7.737316077975382,8.055432454740812,0.21999999999999997
small,ID31,totcst,8,Cvine,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.007628883368140337,7.379843970079525,7.633885074463604,0.16000000000000003
small,ID31,totcst,9,Cvine,1.0,0.94,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.005291761347032896,7.393335570300971,7.808478870673316,0.06000000000000005
small,ID41,totcst,0,Cvine,1.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.5466300620707656,20.990186461105235,19.301755398484715,0.96
small,ID41,totcst,1,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.035371943219417,19.83673600576541,18.895958981360153,0.98
small,ID41,totcst,2,Cvine,1.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.3034588803602386,19.293453876823733,19.146765354872183,0.88
small,ID41,totcst,3,Cvine,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.18676232965659054,19.09369186681161,19.862743910186392,0.8
small,ID41,totcst,4,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6172256848216571,18.05313650788087,19.548928406245366,0.98
small,ID41,totcst,5,Cvine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.9270227304610416,18.204427496035034,19.313342461773797,1.0
small,ID41,totcst,6,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.8266689551486027,20.39005030126298,20.525371682179287,0.98
small,ID41,totcst,7,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6950478883705251,18.08591517571946,20.62159804914194,0.98
small,ID41,totcst,8,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.29537425732082667,21.271898283534924,17.74782895928858,0.98
small,ID41,totcst,9,Cvine,1.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.5651973291607912,19.231951410946426,19.69753455071229,0.96
small,ID507,totcst,0,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006897311280702759,2.0498834592615687,1.9355745367517576,0.07999999999999996
small,ID507,totcst,1,Cvine,1.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.009244092422123632,2.112845164355991,2.0266300533207864,0.24
small,ID507,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0032548321052832552,1.9276115657100703,1.984757032891372,0.020000000000000018
small,ID507,totcst,3,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021234321547500064,2.0122553040137077,2.206024185314324,0.0
small,ID507,totcst,4,Cvine,1.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.011443155329999663,2.054508611302518,2.0922064404914713,0.26
small,ID507,totcst,5,Cvine,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.012281861183926497,1.7691960908286846,2.097276048313235,0.30000000000000004
small,ID507,totcst,6,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0038613488856320288,2.0407275610803595,2.1172968976714683,0.040000000000000036
small,ID507,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.004621344035718391,1.9801134770245563,1.9841187914654583,0.040000000000000036
small,ID507,totcst,8,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.002566068960251682,2.049813136624576,1.9493014581021186,0.020000000000000018
small,ID507,totcst,9,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006047595585444391,1.9927458681433947,2.0498266602517417,0.07999999999999996
small,ID589,totcst,0,Cvine,1.0,0.8,0.19999999999999996,0.68,0.6,0.08000000000000007,0.68,0.7499999999999999,0.0,0.01067654862851642,0.021592221402352726,0.021523846570308352,0.11999999999999988
small,ID589,totcst,1,Cvine,1.0,0.4,0.6,0.78,0.62,0.16000000000000003,0.78,1.5499999999999998,0.0,0.01963552800350036,0.014563714094202047,0.025037738109080325,0.43999999999999995
small,ID589,totcst,2,Cvine,1.0,0.8,0.19999999999999996,0.64,0.56,0.07999999999999996,0.64,0.7000000000000001,0.0,0.01138648379896496,0.017749719935391185,0.028894202677240712,0.12
small,ID589,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.6,0.5,0.09999999999999998,0.6,0.5208333333333334,0.0,0.004412670936381586,0.026956265214020187,0.03124121715834168,-0.05999999999999994
small,ID589,totcst,4,Cvine,1.0,0.72,0.28,0.58,0.52,0.05999999999999994,0.58,0.7222222222222223,0.0,0.012658236175500498,0.02682856610197283,0.022668645021129353,0.22000000000000008
small,ID589,totcst,5,Cvine,1.0,0.78,0.21999999999999997,0.52,0.48,0.040000000000000036,0.52,0.6153846153846153,0.0,0.010249521194448923,0.029837569809993678,0.033004389165966735,0.17999999999999994
small,ID589,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.64,0.68,-0.040000000000000036,0.64,3.777777777777778,0.0,0.026831900212900394,0.021706112445428985,0.021989102185350967,0.8600000000000001
small,ID589,totcst,7,Cvine,1.0,0.52,0.48,0.58,0.6,-0.020000000000000018,0.58,1.1538461538461537,0.0,0.01674343021313411,0.03380101287789235,0.02452039798679325,0.5
small,ID589,totcst,8,Cvine,1.0,0.78,0.21999999999999997,0.64,0.5,0.14,0.64,0.641025641025641,0.0,0.010451705305509035,0.017237479212982396,0.024352183151884726,0.07999999999999996
small,ID589,totcst,9,Cvine,1.0,0.46,0.54,0.66,0.66,0.0,0.66,1.434782608695652,0.0,0.017371055498177496,0.021872248299281125,0.018428258549990535,0.54
small,ID740,totcst,0,Cvine,1.0,0.56,0.43999999999999995,0.42,0.28,0.13999999999999996,0.42,0.5,0.0,0.02127259675642255,0.06092612934051349,0.12732578932273325,0.3
small,ID740,totcst,1,Cvine,1.0,0.14,0.86,0.34,0.26,0.08000000000000002,0.34,1.857142857142857,0.0,0.04768846522296608,0.07851591550957054,0.07299662424827102,0.78
small,ID740,totcst,2,Cvine,1.0,0.88,0.12,0.3,0.36,-0.06,0.3,0.40909090909090906,0.0,0.0047646981514590896,0.06798365354307397,0.10685837861783579,0.18
small,ID740,totcst,3,Cvine,1.0,0.3,0.7,0.32,0.34,-0.020000000000000018,0.32,1.1333333333333335,0.0,0.04699640267048974,0.07236480361753334,0.07369046676838233,0.72
small,ID740,totcst,4,Cvine,1.0,0.18,0.8200000000000001,0.26,0.3,-0.03999999999999998,0.26,1.6666666666666667,0.0,0.04067118834822236,0.07921262974774927,0.0896461783119272,0.8600000000000001
small,ID740,totcst,5,Cvine,1.0,0.24,0.76,0.32,0.36,-0.03999999999999998,0.32,1.5,0.0,0.04040735027884627,0.07599865063192185,0.07521088606595225,0.8
small,ID740,totcst,6,Cvine,1.0,0.18,0.8200000000000001,0.28,0.44,-0.15999999999999998,0.28,2.4444444444444446,0.0,0.04924386126910161,0.09941583230160371,0.08097339435260745,0.98
small,ID740,totcst,7,Cvine,1.0,0.12,0.88,0.32,0.34,-0.020000000000000018,0.32,2.8333333333333335,0.0,0.05096205164078196,0.08920720789577784,0.0971916943674172,0.9
small,ID740,totcst,8,Cvine,1.0,0.88,0.12,0.32,0.4,-0.08000000000000002,0.32,0.4545454545454546,0.0,0.006779692858439108,0.08546232640750812,0.06896283760305737,0.2
small,ID740,totcst,9,Cvine,1.0,0.38,0.62,0.42,0.3,0.12,0.42,0.7894736842105263,0.0,0.022436859128351624,0.0835685580722901,0.08714470130492384,0.5
small,ID806,totcst,0,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.004068489628042683,0.5546174326299029,0.6270077410574987,0.040000000000000036
small,ID806,totcst,1,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006472011593438717,0.6335633680529806,0.6083923669127043,0.07999999999999996
small,ID806,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.00393866629395834,0.5186736273205279,0.6117494279222446,0.020000000000000018
small,ID806,totcst,3,Cvine,1.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.011975123259666716,0.5941997402498715,0.582030052313963,0.26
small,ID806,totcst,4,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009318219943782477,0.6564937353453513,0.5647515286423463,0.21999999999999997
small,ID806,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.005853786501388739,0.59997612495551,0.5648784345876836,0.07999999999999996
small,ID806,totcst,6,Cvine,1.0,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.006787068182837357,0.5632417447745353,0.6465609025233462,0.12
small,ID806,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.003784832388917743,0.5832781247315691,0.6273254578461599,0.040000000000000036
small,ID806,totcst,8,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012338591169040727,0.6456782849947448,0.5516495382376162,0.0
small,ID806,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.004252351352482891,0.6411210412637228,0.5923345365617952,0.020000000000000018
small,ID823,totcst,0,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012573557028810385,0.6550190181550015,0.544223209998665,0.0
small,ID823,totcst,1,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005550253245877457,0.5817434620360777,0.6047475683135853,0.0
small,ID823,totcst,2,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013632223389891385,0.6138068638820456,0.5159466938282768,0.0
small,ID823,totcst,3,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009235843853982486,0.6515315359121707,0.5705252161149857,0.0
