Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,OddsIn,OddsOut,MSErIn,MSErOut,MSEsIn,MSEsOut,PrivacyGain
small,ID123,totcst,0,Cvine,1.0,0.94,0.06000000000000005,0.14,0.1,0.04000000000000001,0.14,0.10638297872340427,0.0,0.0037896456351721023,0.14158245372686634,0.11130494464036987,0.020000000000000046
small,ID123,totcst,1,Cvine,1.0,0.98,0.020000000000000018,0.04,0.08,-0.04,0.04,0.0816326530612245,0.0,0.0034431026249835293,0.30898451050799647,0.28329237830384424,0.06000000000000002
small,ID123,totcst,2,Cvine,1.0,1.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.0012007917476061496,0.23789225467674374,0.22973969971060623,-0.08
small,ID123,totcst,3,Cvine,1.0,0.96,0.040000000000000036,0.1,0.04,0.060000000000000005,0.1,0.04166666666666667,0.0,0.0038349310115710117,0.2525076053640586,0.2858593192644651,-0.01999999999999997
small,ID123,totcst,4,Cvine,1.0,0.98,0.020000000000000018,0.2,0.1,0.1,0.2,0.10204081632653061,0.0,0.0023202754406227975,0.1196995081418898,0.12968183586558632,-0.07999999999999999
small,ID123,totcst,5,Cvine,1.0,0.98,0.020000000000000018,0.24,0.26,-0.020000000000000018,0.24,0.2653061224489796,0.0,0.0028279342172577793,0.07827254272713574,0.105548799742485,0.040000000000000036
small,ID123,totcst,6,Cvine,1.0,1.0,0.0,0.08,0.02,0.06,0.08,0.02,0.0,0.0034022322213903495,0.1905778058760445,0.19844036601976986,-0.06
small,ID123,totcst,7,Cvine,1.0,1.0,0.0,0.08,0.08,0.0,0.08,0.08,0.0,0.002523149288423404,0.16007832118544785,0.22498690956105402,0.0
small,ID123,totcst,8,Cvine,1.0,0.96,0.040000000000000036,0.26,0.32,-0.06,0.26,0.33333333333333337,0.0,0.0037516033247105857,0.1420634302417514,0.09124977537575571,0.10000000000000003
small,ID123,totcst,9,Cvine,1.0,0.98,0.020000000000000018,0.08,0.06,0.020000000000000004,0.08,0.061224489795918366,0.0,0.004543817784054013,0.2476320221657069,0.3346807921185875,1.3877787807814457e-17
small,ID31,totcst,0,Cvine,1.0,0.82,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.007810366359654094,7.324077303957205,6.912734042634115,0.18000000000000005
small,ID31,totcst,1,Cvine,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0076591183913709195,7.5186558803254,7.787235061117862,0.16000000000000003
small,ID31,totcst,2,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.003018935389228941,6.787830881074869,7.51285898885796,0.040000000000000036
small,ID31,totcst,3,Cvine,1.0,0.8,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.007132111890015278,6.958584492090802,7.154764304847696,0.19999999999999996
small,ID31,totcst,4,Cvine,1.0,0.82,0.18000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.010179443050422864,6.864477075723324,6.786321166044365,0.18000000000000005
small,ID31,totcst,5,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0059467098016199845,6.335491721645558,6.72488166552945,0.07999999999999996
small,ID31,totcst,6,Cvine,1.0,0.62,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.01773607502481054,5.90523283271838,6.902726649560009,0.38
small,ID31,totcst,7,Cvine,1.0,0.78,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009530495342998893,6.302562010451554,6.383916617208858,0.21999999999999997
small,ID31,totcst,8,Cvine,1.0,0.84,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.007628883368140337,6.8077521479591425,6.953303530652961,0.16000000000000003
small,ID31,totcst,9,Cvine,1.0,0.94,0.06000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.005291761347032896,6.598926937313289,6.713302164745758,0.06000000000000005
small,ID41,totcst,0,Cvine,1.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.5466300620707656,14.26638914859547,16.177350785947876,0.96
small,ID41,totcst,1,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.035371943219417,18.432969530760783,18.774628091983057,0.98
small,ID41,totcst,2,Cvine,1.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.3034588803602386,18.944384652373213,17.67527791050471,0.88
small,ID41,totcst,3,Cvine,1.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.18676232965659054,16.680534960500044,16.010142310334853,0.8
small,ID41,totcst,4,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6172256848216571,15.745077401019149,17.695711788517862,0.98
small,ID41,totcst,5,Cvine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.9270227304610416,16.351354525583204,17.352694521344596,1.0
small,ID41,totcst,6,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.8266689551486027,16.115744760253786,18.005104987492437,0.98
small,ID41,totcst,7,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.6950478883705251,18.007858831383896,17.406492336521396,0.98
small,ID41,totcst,8,Cvine,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.29537425732082667,15.668187366287679,15.929028411425985,0.98
small,ID41,totcst,9,Cvine,1.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.5651973291607912,16.150707204146528,16.575901559393582,0.96
small,ID507,totcst,0,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006897311280702759,2.577047757195083,2.554119691564893,0.07999999999999996
small,ID507,totcst,1,Cvine,1.0,0.76,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.009244092422123632,1.8703794351889167,2.138983736213008,0.24
small,ID507,totcst,2,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0032548321052832552,2.0060487242617975,2.2033535263339616,0.020000000000000018
small,ID507,totcst,3,Cvine,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021234321547500064,1.52939137656381,1.97393097424969,0.0
small,ID507,totcst,4,Cvine,1.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.011443155329999663,2.305562809983404,2.9966124374382566,0.26
small,ID507,totcst,5,Cvine,1.0,0.7,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.012281861183926497,1.8967595613651853,1.8466368274580438,0.30000000000000004
small,ID507,totcst,6,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0038613488856320288,1.2446602983836952,2.5498659565041875,0.040000000000000036
small,ID507,totcst,7,Cvine,1.0,0.96,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.004621344035718391,2.1057225425024337,2.0693007914455985,0.040000000000000036
small,ID507,totcst,8,Cvine,1.0,0.98,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.002566068960251682,2.3714578569051192,2.365492980010007,0.020000000000000018
small,ID507,totcst,9,Cvine,1.0,0.92,0.07999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.006047595585444391,1.4100473573032062,1.8463873344297306,0.07999999999999996
small,ID589,totcst,0,Cvine,1.0,0.8,0.19999999999999996,0.48,0.7,-0.21999999999999997,0.48,0.8749999999999999,0.0,0.01067654862851642,0.027659596807839346,0.01591411614328063,0.41999999999999993
small,ID589,totcst,1,Cvine,1.0,0.4,0.6,0.62,0.52,0.09999999999999998,0.62,1.3,0.0,0.01963552800350036,0.025042834911875013,0.02182573184046558,0.5
