"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Y"
-2.75989710999199,9.21014528602249,19.4864757312247,14.2158060800736,1.44148136343931,14.0391263548589,14.675307162167,19.9375833261771,-1.98768542561291,26.0309620713647,21.8685108762709,-5.95627937345957,8.26478101615828,-3.52908775591335,4.14732765966562,20.409241644363,6.53016104854042,12.3734149126542,-2.58421926209134,15.8166001779231,0
-2.61695512621456,5.95747301243828,19.1772713740477,11.5231853487026,-2.04032450162548,10.5632274937781,16.2312385716979,20.3607484617858,2.61533034817131,25.0841206209444,24.7572873960004,-6.11589301288595,5.47363991494784,-3.01906838605074,5.05747942388468,18.9117861455291,3.93978399630298,13.0703477713816,-1.46624428165068,17.865657410608,0
-1.66956708075341,7.32789058220701,16.350060691038,12.8524869088267,3.44902743633363,10.1844335995089,13.5258711390014,22.6648823701857,3.88826430772472,24.3274074683662,24.4311676668614,-0.0885126103181326,7.29996511347815,-4.49367751456633,-1.20461220895305,16.109883990557,3.51607042439195,9.08509169939292,-1.06257698628532,9.71645137534107,0
-0.540491320097648,6.30237775896516,21.5838849911244,9.28576689708015,0.94358994308058,9.43473726743773,10.515358779743,21.3237423075506,-0.62693131985125,25.2392405349212,27.4956722356066,-0.832621096646822,2.53036147356367,-4.16288210383765,3.88560089736079,19.3921558851493,7.52503310907122,13.1705660900823,-1.63810000418809,14.0885984039123,0
-1.97612838802805,1.87215120883981,21.446915469798,10.3668562426059,-1.17226213583312,8.61686245695125,15.7413194824826,16.1403258369821,-3.63513606640061,28.4683440705048,25.8321482127582,-10.4944566878645,7.51948392574229,-4.64556744718216,6.30277569003988,20.6789008774269,3.28219205643424,10.629323049666,-6.1200713905,14.4085158198114,0
0.706963901278306,3.16715502074512,25.1933112446064,10.5255893275795,2.42606293579078,14.3941678579106,12.102763658576,26.4399024045685,2.71868993778807,23.6956819656743,26.7086301048497,-3.9696529406323,6.59607255627938,-3.80732462259423,-2.34866889680323,17.8977822198038,2.0997539029615,11.1946093127721,-4.69014953468239,10.6758455277099,0
-0.659478674964556,6.06627742715226,21.0448131149356,11.6704433559787,0.20901753489324,14.2331645319389,11.494011577704,22.2814288997036,-0.533443791108188,24.8031927726593,26.507770113721,-5.83000052175617,10.8761120719408,-4.31080673796635,-1.09615798566945,21.8601079441328,3.93245184589344,13.742159599912,-7.29706196769443,14.914257190017,0
-3.34255666716692,5.33685802254509,16.8515715871852,13.0611297754812,-2.27281860020499,14.7295921137681,6.74878492071122,25.1326883461713,4.14243246902914,21.8809006728006,24.3948376275857,-8.38105897278317,10.0448676254297,-3.38216756411869,6.23968580020065,21.6641167354475,4.23715350446988,17.1717869459873,-1.55234041938421,19.9575246111268,0
-0.529445189867668,5.48464899158424,22.3667397892889,11.2447070604857,4.41256435335618,11.665898982973,9.65478913456836,19.9961836397402,4.00571797804522,24.2824017126346,25.6187294111858,-5.77312998962503,2.13025169782471,-5.10441530186223,6.88142395218723,22.2177553500342,9.24115765838376,12.0194665944927,-1.2649484006829,13.5404051734071,0
1.33752094169592,1.88552127612526,20.0974479861319,13.2215923755219,-1.73370494079304,14.2139109063986,14.0200746409692,23.1172598532574,-2.04096238843518,25.6306846157973,25.1541969081451,-1.56907151123247,7.02977386506475,-2.38114944259471,4.83268194753924,19.0111422646263,7.16335613239168,15.3655392787609,-5.88630746940378,16.4645993230263,0
-0.478909734588401,3.53824346231135,17.9963431417316,15.2883671081553,-3.57450740012825,16.2885009683214,7.46633100636261,27.7526827659445,5.28318962406747,22.0832600314672,26.8438152587795,-3.79543788399854,7.28072880305474,-5.4764444592106,0.95619803003969,19.1935755232903,1.12038615072492,10.2868509198215,-6.1059102898356,13.0734032964363,0
-2.38395423159049,8.952191826337,16.3525999458449,12.2820115115002,-2.83838462543851,15.5224558993798,7.08622286916894,27.4009138639292,4.64864883352326,20.6818780120516,25.2648752863758,-2.79734220453972,4.49097946107317,-2.86337512631905,3.53305728707209,19.1109580198839,5.84374151833351,11.0417415027286,-1.70648020330921,13.3096278872226,0
